IT,Window,Center,Area-202,Area-203,Std-202,Std-203
4,11,198.7777013,214423.7875,26136.87148,5447.843414,650.766345
4,11,198.8777013,222877.3563,28701.99102,518.2808137,320.6520419
4,11,198.9777013,230624.1031,29728.14648,2003.372375,918.4905187
4,11,199.0777013,235212.5625,31773.09844,4603.658359,321.1102409
4,11,199.1777013,246500.5625,33679.85195,8089.823077,1212.85718
4,11,199.2777013,253505.2063,36481.73906,5250.85456,1853.830951
4,11,199.3777013,267258.7375,38436.77969,9038.329568,1138.682498
4,11,199.4777013,262165.7094,38515.79609,4778.667568,1048.899008
4,11,199.5777013,274711.575,41146.08516,3615.260505,923.2537455
4,11,199.6777013,287242.5375,43116.08203,5374.813663,724.7147753
4,11,199.7777013,286632.25,44185.68828,9342.187269,2038.232741
4,11,199.8777013,299870.3125,47525.21328,7391.12027,851.1891993
4,11,199.9777013,299340.375,46770.68359,7330.313996,1055.959498
4,11,200.0777013,305120.5688,49139.06172,6132.793257,1414.937417
4,11,200.1777013,315957.45,51659.07969,5300.364778,792.5205427
4,11,200.2777013,325299.225,53232.27266,4294.825098,836.5447161
4,11,200.3777013,332218.5375,55125.66953,1492.218975,508.8909895
4,11,200.4777013,339979.7313,57116.86641,7072.675235,716.8182236
4,11,200.5777013,354299.5813,60070.69531,6616.976681,1639.623727
4,11,200.6777013,360231.3438,60989.72656,8282.807627,2416.901083
4,11,200.7777013,362728.4625,62694.55547,5198.24042,1321.749393
4,11,200.8777013,364895.0875,63684.79219,2909.389893,653.1227093
4,11,200.9777013,372905.0125,65589.56328,2469.314083,525.2567336
4,11,201.0777013,384490.6813,68265.7,4580.010382,1420.710016
4,11,201.1777013,384918.3063,66775.87813,10183.93683,1706.58363
4,11,201.2777013,393185.1,69519.05625,2806.662056,907.8397091
4,11,201.3777013,397531.0125,70960.34375,8314.076139,1196.431081
4,11,201.4777013,407160.0125,72854.24219,7237.074522,1220.17572
4,11,201.5777013,410177.5375,74251.72188,2488.468528,579.0754663
4,11,201.6777013,417219.025,75409.73438,6108.362147,1464.79082
4,11,201.7777013,418377.8375,77403.06406,4049.294028,1980.830736
4,11,201.8777013,422657.1938,78344.975,4426.360477,1552.831882
4,11,201.9777013,425124.8813,80893.1625,5374.273749,1902.636523
4,11,202.0777013,423846.325,82325.59063,5337.520698,1384.287188
4,11,202.1777013,423031.225,83828.45313,3686.400643,1675.875525
4,11,202.2777013,424039.3,85067.5375,8808.191988,1642.884037
4,11,202.3777013,419899.1438,88609.45313,6917.729299,3202.150856
4,11,202.4777013,412981.7125,89872.61719,2831.659771,644.1971455
4,11,202.5777013,406548.1375,92311.27656,8776.627757,2389.888773
4,11,202.6777013,400788.4188,92957.97813,8664.3864,2017.7839
4,11,202.7777013,393761.075,95504.53594,1722.213315,2106.172656
4,11,202.8777013,389491.8938,96267.69688,8659.750503,2634.73659
4,11,202.9777013,376006.6,95944.51719,6960.48553,1180.962149
4,11,203.0777013,371643.0938,97681.60625,5789.336052,1711.822711
4,11,203.1777013,365669.6188,97864.98438,5060.834701,1862.263244
4,11,203.2777013,366445.8813,99176.875,6117.621084,1544.506073
4,11,203.3777013,350256.1625,97107.05,5916.406791,1773.017463
4,11,203.4777013,348203.0188,97034.52031,6407.798917,1149.389812
4,11,203.5777013,339984.025,94227.22031,8482.506852,1689.10632
4,11,203.6777013,333061.5563,94026.72031,4308.100038,783.1870466
4,11,203.7777013,321996.3375,92528.56094,893.3931555,908.3164805
4,11,203.8777013,316780.8938,91127.46875,10224.76138,2817.284743
4,11,203.9777013,310684.8188,88162.48281,6211.511642,1835.966811
4,11,204.0777013,303831.5688,88435.05,847.865529,811.4360009
4,11,204.1777013,292027.4938,86005.19219,4997.370959,1846.513775
4,11,204.2777013,286938.4125,83825.25,6465.150386,1346.341366
4,11,204.3777013,285799.75,84611.96094,7577.162409,1818.919648
4,11,204.4777013,274157.0063,82175.97344,3738.258468,1437.427509
4,11,204.5777013,271395.8,80263.27813,6777.583284,1141.343094
4,11,204.6777013,263127.3188,79792.86719,5848.304474,1005.455657
4,11,204.7777013,252198.1094,76643.25313,8067.6128,1509.217818
4,11,204.8777013,246422.5031,75970.02969,6816.716388,2494.479798
4,11,204.9777013,240958.8281,74780.26875,5911.883011,884.5199091
4,11,205.0777013,234671.2625,73096.10781,4555.218339,1644.340237
4,11,205.1777013,216439.2281,69825.39844,4680.946965,1447.83303
4,11,205.2777013,217400.7281,69600.54219,4695.313113,1268.818868
4,11,205.3777013,202901.7188,67064.27656,5984.643803,2275.13368
4,11,205.4777013,196570.7875,65384.33594,9571.537975,1659.579352
4,11,205.5777013,192331.4813,65194.95859,6726.012291,1658.806904
4,11,205.6777013,180342.5469,62697.52266,7996.234073,2131.433721
4,11,205.7777013,174491.6281,60944.68672,5120.803982,993.0074576
4,11,205.8777013,164578.0344,58994.61719,7249.563903,2070.225409
4,11,205.9777013,152851.4188,56649.55703,5018.902112,1433.184537
4,11,206.0777013,155154.9219,56957.38281,8715.503973,1755.575388
4,11,206.1777013,136994.075,53329.76406,1456.760331,336.7665603
4,11,206.2777013,129916.6047,51610.75391,1326.370506,643.7207632
4,11,206.3777013,121865.275,49069.90859,1906.704222,782.4039262
4,11,206.4777013,112915.7563,47524.38203,4056.233985,1100.426758
4,11,206.5777013,107337.1031,47083.31797,5485.310719,1439.06558
4,11,206.6777013,97458.73438,44844.90313,6668.341519,1660.974955
4,11,206.7777013,87469.51719,43062.82656,5137.860793,878.5272955
4,11,206.8777013,75705.15,40696.17109,1523.380438,1172.643139
4,11,206.9777013,67744.0875,37629.91719,3820.201627,1214.089885
4,11,207.0777013,58598.09609,36129.90547,2024.669453,1033.927081
4,11,207.1777013,49184.6125,34383.63594,1592.259964,962.1999572
4,11,207.2777013,41148.37344,33290.37148,2448.454682,1921.977994
4,11,207.3777013,29592.20078,30192.26836,1096.113431,915.0730352
4,11,207.4777013,19600.88711,28548.91133,571.9153306,451.7619855
4,11,207.5777013,8862.078418,26616.42227,1445.841664,797.1804858
4,11,207.6777013,154.1742523,24015.76406,128.3777995,1193.871042
4,11,207.7777013,0,21375.37227,0,585.8511727
4,11,207.8777013,34.98602295,19246.54336,69.9720459,265.956296
4,11,207.9777013,37.48321228,16591.27637,74.96642456,476.3298016
4,11,208.0777013,36.66759949,14093.90918,73.33519897,544.6411937
4,11,208.1777013,0,12285.61289,0,642.9769713
4,11,208.2777013,0,9560.685547,0,463.5276513
4,11,208.3777013,0,7098.920898,0,411.5627092
4,11,208.4777013,0,4624.125195,0,292.9767558
4,11,208.5777013,0,2113.432666,0,155.5706445
4,11,208.6777013,0,0,0,0
4,11,208.7777013,0,0,0,0
4,11,208.8777013,0,0,0,0
4,11,208.9777013,0,0,0,0
4,11,209.0777013,0,0,0,0
4,11,209.1777013,0,0,0,0
4,11,209.2777013,0,0,0,0
4,11,209.3777013,0,0,0,0
4,11,209.4777013,0,0,0,0
4,11,209.5777013,0,0,0,0
4,11,209.6777013,0,31.63386841,0,63.26773682
4,12,194.1777013,0,0,0,0
4,12,194.2777013,0,0,0,0
4,12,194.3777013,0,0,0,0
4,12,194.4777013,0,0,0,0
4,12,194.5777013,0,0,0,0
4,12,194.6777013,43.52102966,0,87.04205933,0
4,12,194.7777013,0,0,0,0
4,12,194.8777013,0,0,0,0
4,12,194.9777013,0,0,0,0
4,12,195.0777013,0,36.37716675,0,72.7543335
4,12,195.1777013,0,0,0,0
4,12,195.2777013,0,0,0,0
4,12,195.3777013,0,0,0,0
4,12,195.4777013,38.13266296,0,76.26532593,0
4,12,195.5777013,0,0,0,0
4,12,195.6777013,0,0,0,0
4,12,195.7777013,0,0,0,0
4,12,195.8777013,0,0,0,0
4,12,195.9777013,1863.453271,0,724.5458237,0
4,12,196.0777013,15407.65645,0,3041.102966,0
4,12,196.1777013,33950.61094,0,1076.805335,0
4,12,196.2777013,42808.975,0,2758.390019,0
4,12,196.3777013,53182.77891,0,850.6692851,0
4,12,196.4777013,61582.96797,0,3887.545942,0
4,12,196.5777013,67580.75469,0,1267.850493,0
4,12,196.6777013,74895.91094,32.63223877,1671.225996,65.26447754
4,12,196.7777013,83504.42344,0,2514.403179,0
4,12,196.8777013,94565.33594,0,2282.306637,0
4,12,196.9777013,102921.1938,292.0850372,3242.149953,177.5569117
4,12,197.0777013,112777.2047,2379.075977,5687.60625,190.002659
4,12,197.1777013,119316.025,6802.040137,6223.903188,218.1990641
4,12,197.2777013,119424.6,7962.443359,2949.394928,493.2197498
4,12,197.3777013,129296.5641,9843.904688,2598.191164,612.2163109
4,12,197.4777013,146360.3438,13409.67871,7325.476125,910.0117036
4,12,197.5777013,145711.7469,13388.98379,1134.66023,284.4068423
4,12,197.6777013,159787.1719,14885.25371,5594.444705,601.7138615
4,12,197.7777013,164447.85,16720.52344,7946.484222,870.6603758
4,12,197.8777013,174498.2063,19019.16367,2854.192446,1121.564846
4,12,197.9777013,177942.9906,20105.28203,2029.702401,389.4392063
4,12,198.0777013,189167.8531,22478.96523,5097.943396,712.4192305
4,12,198.1777013,192046.275,23425.24063,3470.837453,724.3450045
4,12,198.2777013,195255.4531,24270.23555,4883.082584,319.2373441
4,12,198.3777013,206452.9,26784.23438,1928.841961,140.0670873
4,12,198.4777013,220553.6625,28421.1875,6095.772168,764.6774333
4,12,198.5777013,222423.5719,30771.31797,2014.961942,643.9435235
4,12,198.6777013,228107.8438,31955.28281,1539.594357,724.8693991
4,12,198.7777013,230728.35,32733.09375,6721.550181,959.794203
4,12,198.8777013,243242.9688,35361.55313,2317.008678,706.3686062
4,12,198.9777013,259304.3219,39370.73438,6413.133144,1217.167048
4,12,199.0777013,251560.4281,37617.17656,3305.686937,667.6883574
4,12,199.1777013,262793.9219,39659.63438,3836.880152,430.6172868
4,12,199.2777013,273858.6156,42937.42266,10615.8273,1962.186451
4,12,199.3777013,276583.8313,42446.41484,2256.19779,692.9984221
4,12,199.4777013,285988.8063,44285.04141,7236.589133,364.5496641
4,12,199.5777013,293316.5625,47093.99766,9957.408931,2668.534754
4,12,199.6777013,296346.9563,47861.40078,10015.87737,2251.034413
4,12,199.7777013,302721.375,49858.80156,10083.76251,1525.95002
4,12,199.8777013,310793.8125,51224.63828,9421.829117,1452.00979
4,12,199.9777013,321118.5625,53830.60156,4402.12498,1739.950221
4,12,200.0777013,323505.1563,54171.20781,8272.968034,1401.356067
4,12,200.1777013,324897.1625,54537.34922,4411.186959,1283.781319
4,12,200.2777013,331481.3688,55694.85,7104.979406,1288.587226
4,12,200.3777013,343222.2438,58868.04609,5995.149283,1011.170593
4,12,200.4777013,345534.75,59443.23047,5447.043938,1247.509485
4,12,200.5777013,355096.3313,61189.14219,6318.900312,1357.36429
4,12,200.6777013,360051.3,63384.66328,9850.414498,1841.47588
4,12,200.7777013,366979.5625,65036.30781,2397.976963,477.2245999
4,12,200.8777013,374527.4063,66757.16875,4078.89217,1826.296191
4,12,200.9777013,375709.4125,67721.4375,4055.401305,617.9810863
4,12,201.0777013,382862.9063,68379.91563,5371.023052,1292.501249
4,12,201.1777013,395123.0375,71305.71875,2524.719568,1244.899073
4,12,201.2777013,397560.9,72667.16719,3666.863754,1918.765542
4,12,201.3777013,408179.1438,74148.49531,9510.935339,2915.804779
4,12,201.4777013,405761.9313,74969.70781,883.5676568,560.4924161
4,12,201.5777013,414140.25,77145.95781,7033.316613,1086.228914
4,12,201.6777013,418391.5375,78251.29063,8465.925395,1820.084313
4,12,201.7777013,429620.5375,78500.95156,8901.944173,1588.550708
4,12,201.8777013,429715.9313,80257.37188,6247.321988,1641.551402
4,12,201.9777013,428667.0313,81741.8375,6808.937766,2029.336264
4,12,202.0777013,433033.5938,83848.46719,4494.527588,924.5263337
4,12,202.1777013,434248.075,87483.16875,5591.684182,2550.118673
4,12,202.2777013,427215.7375,87516.44063,3864.20008,1002.076709
4,12,202.3777013,416678.6375,87746.61719,12465.78925,2471.748125
4,12,202.4777013,419495.2563,91061.22031,6811.447426,1815.796708
4,12,202.5777013,414461.6688,93305.6,6495.858342,1644.835326
4,12,202.6777013,405099.5563,93257.1875,8437.160492,2830.472114
4,12,202.7777013,392573.2625,95623.35938,6777.526558,1947.390841
4,12,202.8777013,390337.575,96243.50156,1819.38878,501.0458229
4,12,202.9777013,384483.5375,96521.54063,10631.31001,2374.644654
4,12,203.0777013,381276.2875,98255.56094,4385.069103,1030.865973
4,12,203.1777013,378190.3688,98648.52188,7039.279443,1121.979607
4,12,203.2777013,364810.1375,97957.57813,2525.162538,679.5070239
4,12,203.3777013,364371.7625,98519.4875,6913.594956,1542.345976
4,12,203.4777013,351134.6563,96166.6875,6073.617645,2612.962328
4,12,203.5777013,349204.4125,95391.99688,4231.721904,573.9961018
4,12,203.6777013,341156.9688,94387.45156,6995.446491,856.2637382
4,12,203.7777013,333704.0688,93400.80781,6581.846735,1545.763865
4,12,203.8777013,321694.0438,90045.23594,5690.767751,1970.208219
4,12,203.9777013,325659.85,91688.17656,5441.983023,1543.292815
4,12,204.0777013,318410.1125,89717.02344,4912.524981,1187.38304
4,12,204.1777013,303694.425,87272.97813,4790.379169,1070.625443
4,12,204.2777013,293485.3875,84804.82031,3785.989382,2246.144006
4,12,204.3777013,294801.3438,85800.59219,7334.505818,873.1014248
4,12,204.4777013,283562.45,83035.03125,5075.412486,1475.359759
4,12,204.5777013,278787.4563,81818.16094,10835.96601,2602.683081
4,12,204.6777013,271800.9313,79989.53438,2841.408689,671.5194735
4,12,204.7777013,272002.7063,80667.875,6177.858433,1243.431575
4,12,204.8777013,259425.15,76511.13125,7708.824818,2115.566416
4,12,204.9777013,252208.5188,75817.27031,10545.92614,2970.587937
4,12,205.0777013,249310.5156,75441.46094,7166.045694,2300.012695
4,12,205.1777013,233340.3938,72246.325,6030.826907,1633.673664
4,12,205.2777013,229121.35,71095.32031,5283.694796,1295.530251
4,12,205.3777013,220927.5375,68786.43281,6351.43205,1415.779213
4,12,205.4777013,217148.775,68320.91797,8807.207319,2373.244991
4,12,205.5777013,206519.8938,66804.52422,4552.391387,1208.603021
4,12,205.6777013,201923.7406,64830.09609,7447.391147,1469.92178
4,12,205.7777013,191982.7063,63554.39063,1829.123738,528.0606902
4,12,205.8777013,184029.5313,62985.35078,1149.311719,1416.655386
4,12,205.9777013,174414.025,59921.57188,1873.598676,998.5723295
4,12,206.0777013,170170.0375,59187.73203,9389.976566,1457.830194
4,12,206.1777013,162687.9938,58685.58516,1821.252828,2010.009532
4,12,206.2777013,154515.9281,55024.23203,1378.765218,798.084449
4,12,206.3777013,147080.7625,54030.60156,4519.240876,717.0907388
4,12,206.4777013,138007.2031,53207.25703,1583.561268,1068.861947
4,12,206.5777013,133447.3766,51504.20156,5318.344413,2642.496143
4,12,206.6777013,118910.6031,47790.61953,3229.859939,1665.566919
4,12,206.7777013,111303.4219,46520.72891,1736.05069,1265.848754
4,12,206.8777013,106953.4156,45736.18281,5189.947113,1724.672502
4,12,206.9777013,96444.35469,43757.93516,1209.698502,1396.070221
4,12,207.0777013,91312.59531,42345.46328,5300.292525,1231.094841
4,12,207.1777013,78091.28438,40096.24297,2015.143412,1598.94262
4,12,207.2777013,71232.36563,38906.46641,948.9146339,739.7300035
4,12,207.3777013,61168.00313,36988.79063,345.9272663,1309.399683
4,12,207.4777013,52939.08906,34437.07031,1801.575083,237.5569872
4,12,207.5777013,44320.27031,31745.32305,1462.21296,508.8082267
4,12,207.6777013,36783.74375,30832.64492,2781.379832,1403.102106
4,12,207.7777013,27989.1832,29365.73906,2416.004547,2005.02982
4,12,207.8777013,17565.2957,26253.26445,1476.878845,1191.775712
4,12,207.9777013,8913.531934,24146.54844,509.4357342,715.0451441
4,12,208.0777013,0,23149.04375,0,640.8850795
4,12,208.1777013,0,20395.05781,0,945.5516298
4,12,208.2777013,37.4859436,17710.92773,74.97188721,556.1826219
4,12,208.3777013,0,15019.94512,0,1484.334432
4,12,208.4777013,0,13092.33711,0,339.4119108
4,12,208.5777013,0,10536.9998,0,397.9477647
4,12,208.6777013,0,8541.301367,0,361.340787
4,12,208.7777013,0,6845.500586,0,467.1552501
4,12,208.8777013,0,4326.476367,0,126.4854331
4,12,208.9777013,0,2077.382935,0,197.2899355
4,12,209.0777013,0,0,0,0
4,12,209.1777013,0,0,0,0
4,12,209.2777013,0,0,0,0
4,12,209.3777013,0,35.33349915,0,70.66699829
4,12,209.4777013,0,0,0,0
4,12,209.5777013,0,36.92124939,0,73.84249878
4,12,209.6777013,0,0,0,0
4,12,209.7777013,0,0,0,0
4,12,209.8777013,0,0,0,0
4,12,209.9777013,0,0,0,0
4,12,210.0777013,0,0,0,0
4,12,210.1777013,0,0,0,0
4,13,193.6777013,0,0,0,0
4,13,193.7777013,0,0,0,0
4,13,193.8777013,0,0,0,0
4,13,193.9777013,0,0,0,0
4,13,194.0777013,0,0,0,0
4,13,194.1777013,0,0,0,0
4,13,194.2777013,0,0,0,0
4,13,194.3777013,34.96763306,39.00562744,69.93526611,78.01125488
4,13,194.4777013,0,0,0,0
4,13,194.5777013,0,0,0,0
4,13,194.6777013,0,0,0,0
4,13,194.7777013,0,0,0,0
4,13,194.8777013,0,0,0,0
4,13,194.9777013,0,0,0,0
4,13,195.0777013,0,0,0,0
4,13,195.1777013,0,0,0,0
4,13,195.2777013,0,0,0,0
4,13,195.3777013,0,0,0,0
4,13,195.4777013,1409.727185,0,384.2486024,0
4,13,195.5777013,13825.46074,0,2456.599087,0
4,13,195.6777013,31098.54844,0,1596.107249,0
4,13,195.7777013,39790.38594,0,1963.852756,0
4,13,195.8777013,48925.37813,0,1589.473753,0
4,13,195.9777013,57644.12891,0,3206.592103,0
4,13,196.0777013,63553.52734,0,1526.937177,0
4,13,196.1777013,70433.84531,0,1123.828276,0
4,13,196.2777013,78968.37813,0,1994.929916,0
4,13,196.3777013,88937.47031,0,2412.793043,0
4,13,196.4777013,96931.74219,77.21930542,6267.465351,154.4386108
4,13,196.5777013,100705.2703,2246.102417,2458.975097,463.7753446
4,13,196.6777013,110884.1984,6417.826367,6002.979682,391.7712922
4,13,196.7777013,119770.8641,7931.992871,6798.555294,378.2268122
4,13,196.8777013,122084.4328,9684.584766,1850.648078,341.4516784
4,13,196.9777013,130192.7406,11565.04434,1803.246898,419.5170384
4,13,197.0777013,141202.4563,12466.77695,4709.724695,652.2947986
4,13,197.1777013,149592.4906,14268.84199,6638.947861,943.6614761
4,13,197.2777013,152988.35,15850.90391,3804.862659,663.3523845
4,13,197.3777013,162306.7594,18223.9209,2158.925975,1162.472561
4,13,197.4777013,166183.7531,18933.12852,9407.552291,1132.706242
4,13,197.5777013,171810.8063,21079.64063,3912.843953,816.5949142
4,13,197.6777013,179723.6781,22270.28711,3199.508174,319.603109
4,13,197.7777013,190271.0813,24844.82383,10261.85098,1769.133519
4,13,197.8777013,192735.975,25074.93672,5208.64313,343.3549813
4,13,197.9777013,197769.2469,26392.66719,6696.710119,977.9217512
4,13,198.0777013,204125.5625,28089.75547,3851.323606,826.4780598
4,13,198.1777013,217584.7563,29671.90195,7707.447506,758.9797424
4,13,198.2777013,220109.9625,32534.54844,8103.481473,1477.574933
4,13,198.3777013,228051.7344,33580.78555,7107.862384,1839.259358
4,13,198.4777013,233274.2906,35326.93047,10420.71694,2091.311876
4,13,198.5777013,242500.2188,35712.19844,8737.893246,1012.415919
4,13,198.6777013,245752.0875,37339.80469,10257.57572,1895.320539
4,13,198.7777013,254250.1969,38901.95391,1192.661469,302.1830016
4,13,198.8777013,256572.7938,39910.52734,4919.667262,934.7797043
4,13,198.9777013,264511.8031,41167.52031,4199.022078,430.6629648
4,13,199.0777013,270388.5156,43021.05313,4885.760027,886.1578373
4,13,199.1777013,277734.325,44778.89844,1383.553034,486.1273431
4,13,199.2777013,286643.5,46523.12266,6303.119247,2252.056258
4,13,199.3777013,293849.775,48525.38828,7559.330548,2249.894309
4,13,199.4777013,294443.8375,48827.75703,4561.904974,914.3335222
4,13,199.5777013,301515.85,50720.08281,3734.246832,850.0118613
4,13,199.6777013,305875.2125,51492.06094,6610.422892,1485.795454
4,13,199.7777013,317251.075,53165.43125,3247.980286,1162.858694
4,13,199.8777013,320978.075,55687.31797,5908.862736,2006.800672
4,13,199.9777013,328247.075,56396.49297,2467.074492,766.7201617
4,13,200.0777013,331126.825,57354.72344,11211.27321,1991.501896
4,13,200.1777013,337488.7125,59228.75547,2340.383837,542.7998072
4,13,200.2777013,345526.6438,60983.05938,2431.360616,308.8355057
4,13,200.3777013,349423.5938,62372.76328,2913.980958,1652.981179
4,13,200.4777013,355201.1813,63991.19453,6956.413064,2190.621419
4,13,200.5777013,361286.9688,64301.56328,5165.535677,2060.209439
4,13,200.6777013,367217.6188,65821.39297,9071.187756,1732.694989
4,13,200.7777013,371235.9,67220.95313,5420.372192,1093.666775
4,13,200.8777013,372103.5188,67753.14766,5850.147908,1685.561103
4,13,200.9777013,384970.3563,71318.32188,5601.634192,1114.71318
4,13,201.0777013,390598.9813,70286.62344,5582.424474,1016.868994
4,13,201.1777013,396924.4813,73721.06719,4597.358018,1043.431278
4,13,201.2777013,400279.1375,74035.00156,8505.773467,1508.212044
4,13,201.3777013,404190.7688,75623.75156,2010.06123,718.3196108
4,13,201.4777013,409139.8438,77802.35156,9462.793109,1719.117796
4,13,201.5777013,412312.075,77715.23125,3642.594761,1534.561808
4,13,201.6777013,422621.4875,79521.96094,4100.240402,1289.391622
4,13,201.7777013,422615.325,81232.54375,9562.856653,1874.192321
4,13,201.8777013,425423.5,81204.52188,9141.761704,2178.324344
4,13,201.9777013,431471.6,84364.94219,3005.708092,733.1061317
4,13,202.0777013,431055.175,85912.83906,8110.947383,1322.238051
4,13,202.1777013,430003.675,87311.65,10063.30449,3418.543694
4,13,202.2777013,423329.4813,87677.22813,10586.1119,3297.688378
4,13,202.3777013,421296.9938,87945.7,6005.660249,1542.44749
4,13,202.4777013,420295.6188,92081.53906,6120.199006,1579.196383
4,13,202.5777013,406160.625,92962.70469,6034.477169,1453.517014
4,13,202.6777013,401308.2188,93598.18438,10437.77486,2872.244074
4,13,202.7777013,397631.0688,96403.93281,6693.346492,2297.596176
4,13,202.8777013,390453.6563,96605.76875,3984.67719,1034.096765
4,13,202.9777013,385971.6,96939.07344,8551.568921,2699.611148
4,13,203.0777013,378289.0938,97160.51875,5088.628389,1440.282921
4,13,203.1777013,382001.8688,99256.27344,4973.894618,1358.252752
4,13,203.2777013,374983.525,98957.55469,6936.287949,1750.993256
4,13,203.3777013,370526.975,98713.29688,4402.374167,1369.258761
4,13,203.4777013,349890.3375,94791.32344,6599.073761,1634.464676
4,13,203.5777013,353864.6688,96751.31094,4677.835923,1550.333222
4,13,203.6777013,343605.575,93970.75313,11471.5055,2321.706096
4,13,203.7777013,340712.0313,94932.48281,4997.528379,2498.634894
4,13,203.8777013,340354.3125,93454.78906,8686.537031,1698.88641
4,13,203.9777013,330538.4875,90178.1,7958.080084,2306.420822
4,13,204.0777013,323633.2375,88845.04844,8998.070154,1882.214905
4,13,204.1777013,315878.8313,88240.90781,6022.488281,2080.271484
4,13,204.2777013,306799.9813,85730.10313,5506.824846,1234.562141
4,13,204.3777013,307172.6188,87214.65625,4371.19748,1761.878189
4,13,204.4777013,297063.7938,84852.71875,8364.924461,2457.565919
4,13,204.5777013,287269.5188,82648.41875,5554.958365,1193.422519
4,13,204.6777013,294583.6563,82974.66875,8409.403279,861.4256174
4,13,204.7777013,277298.8375,80138.37656,9725.002539,2582.933108
4,13,204.8777013,269811.4844,79075.38281,9044.565541,2345.171373
4,13,204.9777013,266727.1719,77139.36875,4296.509935,933.6343271
4,13,205.0777013,255351.8969,75779.67656,9545.257062,2387.350955
4,13,205.1777013,246587.775,74334.03594,4357.86563,1105.978536
4,13,205.2777013,245565.525,73101.83594,2293.777601,1539.224917
4,13,205.3777013,235526.1344,71572.20313,5684.297662,2030.831456
4,13,205.4777013,227720.5531,69927.625,3496.711677,1892.269746
4,13,205.5777013,225827.5344,68509.23281,5538.082672,771.8146042
4,13,205.6777013,212346.8344,66131.98594,2407.672956,536.7135697
4,13,205.7777013,207456.2156,66173.16016,4204.281943,1631.188239
4,13,205.8777013,206777.4406,65876.33516,7313.108496,1003.616216
4,13,205.9777013,196711.4813,62682.70234,3098.763341,739.2483861
4,13,206.0777013,189340.9625,61385.41172,7093.49462,1838.371389
4,13,206.1777013,178172.7688,59779.78672,2643.646945,1352.74752
4,13,206.2777013,171340.8063,57783.78906,2385.797867,1160.629886
4,13,206.3777013,165501.2688,57601.47266,1483.204402,1142.542803
4,13,206.4777013,156023.9625,54679.25234,3716.629042,951.0700074
4,13,206.5777013,152285.2719,53617.00781,7164.824486,1305.747736
4,13,206.6777013,152704.375,53728.12188,4950.295036,2370.800491
4,13,206.7777013,138348.4563,51526.59766,2079.753885,2830.78958
4,13,206.8777013,127177.8703,48271.90938,2517.56834,1286.929916
4,13,206.9777013,120573.8594,46622.52656,1178.379837,568.6743003
4,13,207.0777013,112033.4,45588.35313,2267.156107,2144.382855
4,13,207.1777013,104764.6797,44055.31953,1432.842193,916.3960985
4,13,207.2777013,96405.75781,42183.2,2984.121787,1132.685461
4,13,207.3777013,88509.78125,40615.25781,1881.437902,666.2317915
4,13,207.4777013,81814.10781,39171.00391,2012.819503,644.0607168
4,13,207.5777013,74451.69844,37560.45859,2650.212109,1791.466017
4,13,207.6777013,63223.57734,35061.92734,1950.357477,732.6621534
4,13,207.7777013,55794.54531,33227.53672,1011.611565,1100.195073
4,13,207.8777013,48429.48672,32041.07461,1398.19703,475.0529112
4,13,207.9777013,39443.4375,30582.46016,1110.567777,1247.985324
4,13,208.0777013,30913.97422,28111.75977,866.4319819,715.0224014
4,13,208.1777013,22266.74336,25513.08555,512.0307689,505.9560661
4,13,208.2777013,12745.9916,24250.13164,1034.158092,896.9762042
4,13,208.3777013,2344.587598,22904.36016,553.2718755,958.0811068
4,13,208.4777013,34.18171387,20560.41016,68.36342773,281.5937322
4,13,208.5777013,0,18700.43398,0,1331.200072
4,13,208.6777013,0,16665.09043,0,343.10695
4,13,208.7777013,0,13469.6623,0,658.9385255
4,13,208.8777013,0,11986.64102,0,391.969872
4,13,208.9777013,0,9459.266211,0,460.7239996
4,13,209.0777013,0,7282.256055,0,381.5863414
4,13,209.1777013,0,5734.00332,0,469.4349191
4,13,209.2777013,0,3284.753076,0,324.9734787
4,13,209.3777013,0,706.1248657,0,105.5209123
4,13,209.4777013,0,34.01120605,0,68.02241211
4,13,209.5777013,0,0,0,0
4,13,209.6777013,0,0,0,0
4,13,209.7777013,0,0,0,0
4,13,209.8777013,0,0,0,0
4,13,209.9777013,0,0,0,0
4,13,210.0777013,0,0,0,0
4,13,210.1777013,0,0,0,0
4,13,210.2777013,0,0,0,0
4,13,210.3777013,0,0,0,0
4,13,210.4777013,0,32.96062927,0,65.92125854
4,13,210.5777013,65.77377319,0,81.18016276,0
4,13,210.6777013,0,0,0,0
4,14,193.1777013,0,0,0,0
4,14,193.2777013,0,0,0,0
4,14,193.3777013,0,0,0,0
4,14,193.4777013,0,0,0,0
4,14,193.5777013,0,0,0,0
4,14,193.6777013,0,0,0,0
4,14,193.7777013,0,0,0,0
4,14,193.8777013,0,0,0,0
4,14,193.9777013,0,0,0,0
4,14,194.0777013,0,0,0,0
4,14,194.1777013,34.22720947,0,68.45441895,0
4,14,194.2777013,0,0,0,0
4,14,194.3777013,0,0,0,0
4,14,194.4777013,0,0,0,0
4,14,194.5777013,0,0,0,0
4,14,194.6777013,0,0,0,0
4,14,194.7777013,0,0,0,0
4,14,194.8777013,0,0,0,0
4,14,194.9777013,909.8488403,0,310.7006495,0
4,14,195.0777013,14272.07988,0,1802.488836,0
4,14,195.1777013,31445.14492,0,3576.517248,0
4,14,195.2777013,39553.50781,0,2706.471394,0
